"ID","iD_ESTADO","ID_DISTRITO_FEDERAL","SECCION","TIPO_CASILLA","ID_CASILLA","EXT_CONTIGUA","TIPO_SECCION","LISTA_NOMINAL","ID_MUNICIPIO","ID_DIST_LOC","ID_ESTRATO_F","ESTRATO_F","ID_ESTRATO_L","ESTRATO_L","ID_AREA_RESPONSABILIDAD","NUM_ZORE","CIRCUNSCRIPCION"
"A15101839C0100","15","10",1839,"C",1,0,1,377,34,8,153,NA,10,NA,6,1,5
"A15106044B0100","15","10",6044,"B",1,0,1,493,34,6,153,NA,10,NA,20,3,5
"A15106049C0100","15","10",6049,"C",1,0,1,605,34,6,153,NA,10,NA,20,3,5
"A15106486B0100","15","10",6486,"B",1,0,1,685,34,8,153,NA,10,NA,3,1,5
"A15106497C0100","15","10",6497,"C",1,0,1,426,34,6,153,NA,10,NA,27,4,5
"A15111302B0100","15","11",1302,"B",1,0,1,629,34,21,154,NA,11,NA,33,5,5
"A15111319C0200","15","11",1319,"C",2,0,1,645,34,21,154,NA,11,NA,2,1,5
"A15111321B0100","15","11",1321,"B",1,0,1,722,34,21,154,NA,11,NA,5,1,5
"A15111325C0100","15","11",1325,"C",1,0,1,561,34,21,154,NA,11,NA,25,4,5
"A15111339B0100","15","11",1339,"B",1,0,1,620,34,21,154,NA,11,NA,31,5,5
"A15111341B0100","15","11",1341,"B",1,0,1,631,34,21,154,NA,11,NA,36,6,5
"A15111352B0100","15","11",1352,"B",1,0,1,669,34,21,154,NA,11,NA,52,8,5
"A15111358C0200","15","11",1358,"C",2,0,1,698,34,21,154,NA,11,NA,44,7,5
"A15111362C0200","15","11",1362,"C",2,0,1,693,34,37,154,NA,11,NA,84,13,5
"A15111363C0300","15","11",1363,"C",3,0,1,730,34,37,154,NA,11,NA,82,13,5
"A15111364C0200","15","11",1364,"C",2,0,1,694,34,37,154,NA,11,NA,78,12,5
"A15111366C0200","15","11",1366,"C",2,0,1,719,34,37,154,NA,11,NA,77,12,5
"A15111366C0400","15","11",1366,"C",4,0,1,719,34,37,154,NA,11,NA,77,12,5
"A15111501C0200","15","11",1501,"C",2,0,1,736,34,21,154,NA,11,NA,45,7,5
"A15111505B0100","15","11",1505,"B",1,0,1,631,34,21,154,NA,11,NA,60,10,5
"A15111509B0100","15","11",1509,"B",1,0,1,530,34,21,154,NA,11,NA,55,9,5
"A15111835B0100","15","11",1835,"B",1,0,1,478,34,8,154,NA,11,NA,97,15,5
"A15111838B0100","15","11",1838,"B",1,0,1,604,34,8,154,NA,11,NA,98,15,5
"A15111840C0200","15","11",1840,"C",2,0,1,671,34,8,154,NA,11,NA,99,15,5
"A15111844C0100","15","11",1844,"C",1,0,1,514,34,8,154,NA,11,NA,102,16,5
"A15116022C0100","15","11",6022,"C",1,0,1,621,34,21,154,NA,11,NA,9,2,5
"A15122073C1400","15","12",2073,"C",14,0,1,736,40,40,155,NA,12,NA,76,12,5
"A15122088C0400","15","12",2088,"C",4,0,1,725,40,40,155,NA,12,NA,67,11,5
"A15122088E0104","15","12",2088,"E",1,4,1,666,40,40,155,NA,12,NA,69,11,5
"A15122092B0100","15","12",2092,"B",1,0,1,623,40,40,155,NA,12,NA,58,9,5
"A15122100C0200","15","12",2100,"C",2,0,1,583,40,40,155,NA,12,NA,33,5,5
"A15122107C0100","15","12",2107,"C",1,0,1,650,40,40,155,NA,12,NA,59,9,5
"A15122128C0100","15","12",2128,"C",1,0,1,682,40,40,155,NA,12,NA,90,14,5
"A15122133C0100","15","12",2133,"C",1,0,1,646,40,40,155,NA,12,NA,96,15,5
"A15122138B0100","15","12",2138,"B",1,0,1,643,40,40,155,NA,12,NA,95,15,5
"A15122146C0100","15","12",2146,"C",1,0,1,674,40,40,155,NA,12,NA,38,6,5
"A15126051C0100","15","12",6051,"C",1,0,1,749,40,40,155,NA,12,NA,61,10,5
"A15126053B0100","15","12",6053,"B",1,0,1,385,40,40,155,NA,12,NA,63,10,5
"A15126059C0100","15","12",6059,"C",1,0,1,686,40,40,155,NA,12,NA,53,9,5
"A15126063B0100","15","12",6063,"B",1,0,1,717,40,40,155,NA,12,NA,55,9,5
"A15126065B0100","15","12",6065,"B",1,0,1,421,40,40,155,NA,12,NA,1,1,5
"A15126075C0100","15","12",6075,"C",1,0,1,404,40,40,155,NA,12,NA,5,1,5
"A15126081C0100","15","12",6081,"C",1,0,1,499,40,40,155,NA,12,NA,13,2,5
"A15126091C0100","15","12",6091,"C",1,0,1,464,40,40,155,NA,12,NA,26,4,5
"A15126100B0100","15","12",6100,"B",1,0,1,318,40,40,155,NA,12,NA,10,2,5
"A15126253B0100","15","12",6253,"B",1,0,1,653,40,40,155,NA,12,NA,35,6,5
"A15126261B0100","15","12",6261,"B",1,0,1,579,40,40,155,NA,12,NA,38,6,5
"A15131531C0100","15","13",1531,"C",1,0,1,653,34,8,156,NA,13,NA,44,7,5
"A15131533C0100","15","13",1533,"C",1,0,1,601,34,8,156,NA,13,NA,54,9,5
"A15131550B0100","15","13",1550,"B",1,0,1,380,34,42,156,NA,13,NA,96,15,5
"A15131560B0100","15","13",1560,"B",1,0,1,509,34,22,156,NA,13,NA,71,11,5
"A15131571B0100","15","13",1571,"B",1,0,1,748,34,22,156,NA,13,NA,66,10,5
"A15131578C0100","15","13",1578,"C",1,0,1,660,34,22,156,NA,13,NA,66,10,5
"A15131596C0100","15","13",1596,"C",1,0,1,667,34,22,156,NA,13,NA,69,11,5
"A15131600B0100","15","13",1600,"B",1,0,1,565,34,22,156,NA,13,NA,75,12,5
"A15131606C0100","15","13",1606,"C",1,0,1,610,34,42,156,NA,13,NA,79,12,5
"A15131846B0100","15","13",1846,"B",1,0,1,421,34,8,156,NA,13,NA,1,1,5
"A15131863B0100","15","13",1863,"B",1,0,1,736,34,8,156,NA,13,NA,9,2,5
"A15131871C0300","15","13",1871,"C",3,0,1,687,34,8,156,NA,13,NA,16,3,5
"A15131878B0100","15","13",1878,"B",1,0,1,674,34,8,156,NA,13,NA,42,7,5
"A15131906B0100","15","13",1906,"B",1,0,1,565,34,8,156,NA,13,NA,21,3,5
"A15131908C0200","15","13",1908,"C",2,0,1,609,34,42,156,NA,13,NA,89,14,5
"A15131921B0100","15","13",1921,"B",1,0,1,534,34,8,156,NA,13,NA,50,8,5
"A15131925B0100","15","13",1925,"B",1,0,1,639,34,8,156,NA,13,NA,47,7,5
"A15131926C0100","15","13",1926,"C",1,0,1,562,34,8,156,NA,13,NA,46,7,5
"A15131938S0100","15","13",1938,"S",1,0,1,0,34,42,156,NA,13,NA,83,13,5
"A15131940B0100","15","13",1940,"B",1,0,1,661,34,8,156,NA,13,NA,41,6,5
"A15131948B0100","15","13",1948,"B",1,0,1,536,34,22,156,NA,13,NA,55,9,5
"A15131949C0100","15","13",1949,"C",1,0,1,706,34,8,156,NA,13,NA,48,8,5
"A15140266C0100","15","14",266,"C",1,0,1,406,13,16,157,NA,14,NA,74,11,5
"A15140268C0100","15","14",268,"C",1,0,1,508,13,16,157,NA,14,NA,68,10,5
"A15140321C0300","15","14",321,"C",3,0,1,689,13,16,157,NA,14,NA,54,8,5
"A15140345C0100","15","14",345,"C",1,0,1,605,13,16,157,NA,14,NA,53,8,5
"A15140364B0100","15","14",364,"B",1,0,1,703,13,16,157,NA,14,NA,46,7,5
"A15140388C0200","15","14",388,"C",2,0,1,549,13,16,157,NA,14,NA,43,7,5
"A15140396C0300","15","14",396,"C",3,0,1,577,13,29,157,NA,14,NA,18,3,5
"A15140844C0100","15","14",844,"C",1,0,1,524,25,26,157,NA,14,NA,88,14,5
"A15140867C0300","15","14",867,"C",3,0,1,569,25,26,157,NA,14,NA,102,16,5
"A15140868B0100","15","14",868,"B",1,0,1,670,25,26,157,NA,14,NA,100,16,5
"A15140868C0100","15","14",868,"C",1,0,1,670,25,26,157,NA,14,NA,100,16,5
"A15140875B0100","15","14",875,"B",1,0,1,655,25,26,157,NA,14,NA,84,13,5
"A15140882C0300","15","14",882,"C",3,0,1,697,25,26,157,NA,14,NA,105,17,5
"A15140891B0100","15","14",891,"B",1,0,1,464,25,26,157,NA,14,NA,110,17,5
"A15140899B0100","15","14",899,"B",1,0,1,431,25,26,157,NA,14,NA,113,18,5
"A15144837C0200","15","14",4837,"C",2,0,1,521,105,18,157,NA,14,NA,7,1,5
"A15144844C0100","15","14",4844,"C",1,0,1,742,105,18,157,NA,14,NA,1,1,5
"A15144965B0100","15","14",4965,"B",1,0,1,593,105,18,157,NA,14,NA,30,5,5
"A15144976C0200","15","14",4976,"C",2,0,1,508,105,18,157,NA,14,NA,24,4,5
"A15144987C0100","15","14",4987,"C",1,0,1,714,105,18,157,NA,14,NA,16,3,5
"A15144991C0200","15","14",4991,"C",2,0,1,587,105,18,157,NA,14,NA,13,2,5
"A15145014B0100","15","14",5014,"B",1,0,1,674,105,18,157,NA,14,NA,7,1,5
"A15145117B0100","15","14",5117,"B",1,0,1,688,105,18,157,NA,14,NA,32,5,5
"A15150252C0300","15","15",252,"C",3,0,1,675,13,16,158,NA,15,NA,10,2,5
"A15150254C0200","15","15",254,"C",2,0,1,600,13,16,158,NA,15,NA,15,3,5
"A15150258C0200","15","15",258,"C",2,0,1,686,13,16,158,NA,15,NA,22,4,5
"A15150270C0100","15","15",270,"C",1,0,1,618,13,16,158,NA,15,NA,24,4,5
"A15150272E0102","15","15",272,"E",1,2,1,704,13,16,158,NA,15,NA,30,5,5
"A15150283C0300","15","15",283,"C",3,0,1,699,13,29,158,NA,15,NA,4,1,5
"A15150307E0101","15","15",307,"E",1,1,1,646,13,29,158,NA,15,NA,6,1,5
"A15150311C0200","15","15",311,"C",2,0,1,578,13,16,158,NA,15,NA,37,6,5
"A15150323C0200","15","15",323,"C",2,0,1,672,13,16,158,NA,15,NA,45,7,5
"A15150330B0100","15","15",330,"B",1,0,1,630,13,29,158,NA,15,NA,79,13,5
"A15150335C0100","15","15",335,"C",1,0,1,650,13,16,158,NA,15,NA,57,9,5
"A15150336S0100","15","15",336,"S",1,0,1,0,13,16,158,NA,15,NA,59,9,5
"A15150337C0100","15","15",337,"C",1,0,1,584,13,16,158,NA,15,NA,58,9,5
"A15150343C0300","15","15",343,"C",3,0,1,648,13,16,158,NA,15,NA,50,8,5
"A15150355B0100","15","15",355,"B",1,0,1,735,13,29,158,NA,15,NA,81,13,5
"A15150377B0100","15","15",377,"B",1,0,1,624,13,29,158,NA,15,NA,81,13,5
"A15150377C0100","15","15",377,"C",1,0,1,623,13,29,158,NA,15,NA,81,13,5
"A15150379C0300","15","15",379,"C",3,0,1,639,13,29,158,NA,15,NA,85,14,5
"A15150381C0200","15","15",381,"C",2,0,1,661,13,29,158,NA,15,NA,87,14,5
"A15150397C0100","15","15",397,"C",1,0,1,678,13,29,158,NA,15,NA,71,11,5
"A15150399C0200","15","15",399,"C",2,0,1,676,13,29,158,NA,15,NA,92,15,5
"A15150403C0100","15","15",403,"C",1,0,1,570,13,29,158,NA,15,NA,89,14,5
"A15161368C0300","15","16",1368,"C",3,0,1,583,34,37,159,NA,16,NA,25,4,5
"A15161371C0100","15","16",1371,"C",1,0,1,605,34,37,159,NA,16,NA,23,4,5
"A15161375C0200","15","16",1375,"C",2,0,1,730,34,37,159,NA,16,NA,34,6,5
"A15161376C0100","15","16",1376,"C",1,0,1,690,34,37,159,NA,16,NA,37,6,5
"A15161380B0100","15","16",1380,"B",1,0,1,695,34,37,159,NA,16,NA,29,5,5
"A15161383C0400","15","16",1383,"C",4,0,1,695,34,37,159,NA,16,NA,46,7,5
"A15161386C0200","15","16",1386,"C",2,0,1,720,34,37,159,NA,16,NA,44,7,5
"A15161394C0200","15","16",1394,"C",2,0,1,581,34,22,159,NA,16,NA,20,3,5
"A15161407B0100","15","16",1407,"B",1,0,1,603,34,22,159,NA,16,NA,10,2,5
"A15161416C0100","15","16",1416,"C",1,0,1,546,34,22,159,NA,16,NA,5,1,5
"A15161449C0100","15","16",1449,"C",1,0,1,627,34,22,159,NA,16,NA,50,8,5
"A15161490C0100","15","16",1490,"C",1,0,1,464,34,22,159,NA,16,NA,49,8,5
"A15161610B0100","15","16",1610,"B",1,0,1,571,34,22,159,NA,16,NA,8,2,5
"A15161610C0100","15","16",1610,"C",1,0,1,571,34,22,159,NA,16,NA,8,2,5
"A15164770B0100","15","16",4770,"B",1,0,1,629,105,37,159,NA,16,NA,107,16,5
"A15164782C0100","15","16",4782,"C",1,0,1,517,105,37,159,NA,16,NA,73,11,5
"A15164788C0500","15","16",4788,"C",5,0,1,739,105,37,159,NA,16,NA,85,13,5
"A15164797B0100","15","16",4797,"B",1,0,1,604,105,37,159,NA,16,NA,87,13,5
"A15164804C0100","15","16",4804,"C",1,0,1,688,105,37,159,NA,16,NA,92,14,5
"A15164808C0200","15","16",4808,"C",2,0,1,683,105,37,159,NA,16,NA,95,14,5
"A15164827B0100","15","16",4827,"B",1,0,1,649,105,37,159,NA,16,NA,77,12,5
"A15164834C0100","15","16",4834,"C",1,0,1,667,105,37,159,NA,16,NA,81,12,5
"A15171425B0100","15","17",1425,"B",1,0,1,585,34,22,160,NA,17,NA,16,3,5
"A15171429C0100","15","17",1429,"C",1,0,1,614,34,42,160,NA,17,NA,52,8,5
"A15171444B0100","15","17",1444,"B",1,0,1,716,34,42,160,NA,17,NA,26,4,5
"A15171448C0100","15","17",1448,"C",1,0,1,741,34,22,160,NA,17,NA,2,1,5
"A15171453B0100","15","17",1453,"B",1,0,1,555,34,22,160,NA,17,NA,6,1,5
"A15171454C0200","15","17",1454,"C",2,0,1,581,34,22,160,NA,17,NA,6,1,5
"A15171468C0100","15","17",1468,"C",1,0,1,572,34,22,160,NA,17,NA,4,1,5
"A15171472C0100","15","17",1472,"C",1,0,1,638,34,22,160,NA,17,NA,1,1,5
"A15171480C0100","15","17",1480,"C",1,0,1,560,34,42,160,NA,17,NA,50,8,5
"A15171498B0100","15","17",1498,"B",1,0,1,663,34,22,160,NA,17,NA,1,1,5
"A15171625B0100","15","17",1625,"B",1,0,1,547,34,42,160,NA,17,NA,99,15,5
"A15171629C0200","15","17",1629,"C",2,0,1,692,34,42,160,NA,17,NA,104,15,5
"A15171655C0100","15","17",1655,"C",1,0,1,526,34,22,160,NA,17,NA,37,6,5
"A15171658C0200","15","17",1658,"C",2,0,1,557,34,22,160,NA,17,NA,40,6,5
"A15171676B0100","15","17",1676,"B",1,0,1,512,34,42,160,NA,17,NA,97,14,5
"A15171677B0100","15","17",1677,"B",1,0,1,517,34,42,160,NA,17,NA,95,14,5
"A15171679B0100","15","17",1679,"B",1,0,1,602,34,42,160,NA,17,NA,96,14,5
"A15171688C0100","15","17",1688,"C",1,0,1,509,34,42,160,NA,17,NA,43,7,5
"A15171689B0100","15","17",1689,"B",1,0,1,527,34,22,160,NA,17,NA,35,5,5
"A15171717B0100","15","17",1717,"B",1,0,1,702,34,42,160,NA,17,NA,83,12,5
"A15171717C0100","15","17",1717,"C",1,0,1,702,34,42,160,NA,17,NA,83,12,5
"A15181997C0100","15","18",1997,"C",1,0,2,674,38,17,161,NA,18,NA,50,11,5
"A15182014B0100","15","18",2014,"B",1,0,1,744,38,17,161,NA,18,NA,67,17,5
"A15182017C0100","15","18",2017,"C",1,0,1,591,38,17,161,NA,18,NA,64,16,5
"A15182023B0100","15","18",2023,"B",1,0,1,590,38,17,161,NA,18,NA,75,15,5
"A15182036C0300","15","18",2036,"C",3,0,1,699,38,17,161,NA,18,NA,91,13,5
"A15182048C0100","15","18",2048,"C",1,0,1,534,38,17,161,NA,18,NA,101,14,5
"A15182049B0100","15","18",2049,"B",1,0,1,750,38,17,161,NA,18,NA,102,14,5
"A15182063C0300","15","18",2063,"C",3,0,1,570,38,17,161,NA,18,NA,111,10,5
"A15182066C0100","15","18",2066,"C",1,0,3,717,38,17,161,NA,18,NA,112,10,5
"A15182066C0200","15","18",2066,"C",2,0,3,716,38,17,161,NA,18,NA,112,10,5
"A15182310C0100","15","18",2310,"C",1,0,3,658,47,17,161,NA,18,NA,3,1,5
"A15182311B0100","15","18",2311,"B",1,0,3,523,47,17,161,NA,18,NA,2,1,5
"A15182312C0100","15","18",2312,"C",1,0,3,442,47,17,161,NA,18,NA,4,1,5
"A15183904C0300","15","18",3904,"C",3,0,1,698,68,45,161,NA,18,NA,36,6,5
"A15183910C0300","15","18",3910,"C",3,0,3,718,68,45,161,NA,18,NA,25,5,5
"A15183916C0100","15","18",3916,"C",1,0,1,449,68,45,161,NA,18,NA,29,6,5
"A15183921C0500","15","18",3921,"C",5,0,1,674,68,45,161,NA,18,NA,45,8,5
"A15183923C0100","15","18",3923,"C",1,0,3,530,68,45,161,NA,18,NA,40,8,5
"A15185792B0100","15","18",5792,"B",1,0,1,672,116,17,161,NA,18,NA,18,3,5
"A15185793C0500","15","18",5793,"C",5,0,1,690,116,17,161,NA,18,NA,16,3,5
"A15185798C0200","15","18",5798,"C",2,0,3,599,116,17,161,NA,18,NA,9,2,5
"A15185800C0200","15","18",5800,"C",2,0,3,693,116,17,161,NA,18,NA,8,2,5
"A15194840C0100","15","19",4840,"C",1,0,1,682,105,18,162,NA,19,NA,35,5,5
"A15194849C0100","15","19",4849,"C",1,0,1,587,105,18,162,NA,19,NA,24,4,5
"A15194854C0100","15","19",4854,"C",1,0,1,561,105,18,162,NA,19,NA,23,4,5
"A15194858C0200","15","19",4858,"C",2,0,1,587,105,18,162,NA,19,NA,25,4,5
"A15194861C0100","15","19",4861,"C",1,0,1,565,105,18,162,NA,19,NA,26,4,5
"A15194866B0100","15","19",4866,"B",1,0,1,629,105,18,162,NA,19,NA,20,4,5
"A15194873B0100","15","19",4873,"B",1,0,1,639,105,18,162,NA,19,NA,61,9,5
"A15194878B0100","15","19",4878,"B",1,0,1,645,105,26,162,NA,19,NA,98,16,5
"A15194886B0100","15","19",4886,"B",1,0,1,526,105,26,162,NA,19,NA,107,15,5
"A15194898B0100","15","19",4898,"B",1,0,1,576,105,26,162,NA,19,NA,104,15,5
"A15194905C0100","15","19",4905,"C",1,0,1,662,105,26,162,NA,19,NA,101,16,5
"A15194906C0400","15","19",4906,"C",4,0,1,677,105,18,162,NA,19,NA,74,11,5
"A15194910B0100","15","19",4910,"B",1,0,1,558,105,18,162,NA,19,NA,70,9,5
"A15194918C0100","15","19",4918,"C",1,0,1,565,105,18,162,NA,19,NA,11,2,5
"A15194920C0100","15","19",4920,"C",1,0,1,510,105,18,162,NA,19,NA,9,2,5
"A15194956B0100","15","19",4956,"B",1,0,1,604,105,26,162,NA,19,NA,118,14,5
"A15195005C0100","15","19",5005,"C",1,0,1,730,105,18,162,NA,19,NA,57,2,5
"A15195016B0100","15","19",5016,"B",1,0,1,560,105,18,162,NA,19,NA,33,5,5
"A15195030B0100","15","19",5030,"B",1,0,1,743,105,18,162,NA,19,NA,32,5,5
"A15195076C0200","15","19",5076,"C",2,0,1,593,105,18,162,NA,19,NA,129,12,5
"A15195088C0100","15","19",5088,"C",1,0,1,589,105,18,162,NA,19,NA,42,6,5
"A15195090B0100","15","19",5090,"B",1,0,1,524,105,18,162,NA,19,NA,46,7,5
"A15195110C0300","15","19",5110,"C",3,0,1,585,105,26,162,NA,19,NA,80,19,5
"A15195122C0200","15","19",5122,"C",2,0,1,671,105,26,162,NA,19,NA,86,18,5
"A15195126B0100","15","19",5126,"B",1,0,1,669,105,26,162,NA,19,NA,88,18,5
"A15195131B0100","15","19",5131,"B",1,0,1,626,105,26,162,NA,19,NA,92,17,5
"A15195131C0200","15","19",5131,"C",2,0,1,625,105,26,162,NA,19,NA,92,17,5
"A15203113B0100","15","20",3113,"B",1,0,1,474,60,24,163,NA,20,NA,4,2,5
"A15203116B0100","15","20",3116,"B",1,0,1,634,60,24,163,NA,20,NA,5,2,5
"A15203129C0100","15","20",3129,"C",1,0,1,693,60,24,163,NA,20,NA,7,1,5
"A15203133B0100","15","20",3133,"B",1,0,1,623,60,24,163,NA,20,NA,10,1,5
"A15203144B0100","15","20",3144,"B",1,0,1,501,60,24,163,NA,20,NA,33,6,5
"A15203156B0100","15","20",3156,"B",1,0,1,488,60,24,163,NA,20,NA,38,7,5
"A15203159C0200","15","20",3159,"C",2,0,1,526,60,24,163,NA,20,NA,37,7,5
"A15203160C0100","15","20",3160,"C",1,0,1,657,60,24,163,NA,20,NA,15,2,5
"A15203178B0100","15","20",3178,"B",1,0,1,649,60,24,163,NA,20,NA,24,4,5
"A15203183B0100","15","20",3183,"B",1,0,1,598,60,24,163,NA,20,NA,21,3,5
"A15203185B0100","15","20",3185,"B",1,0,1,587,60,24,163,NA,20,NA,23,4,5
"A15203197C0100","15","20",3197,"C",1,0,1,641,60,24,163,NA,20,NA,43,7,5
"A15203202B0100","15","20",3202,"B",1,0,1,648,60,24,163,NA,20,NA,45,7,5
"A15203231C0100","15","20",3231,"C",1,0,1,740,60,24,163,NA,20,NA,62,9,5
"A15203233C0200","15","20",3233,"C",2,0,1,627,60,24,163,NA,20,NA,65,10,5
"A15203242C0100","15","20",3242,"C",1,0,1,540,60,24,163,NA,20,NA,76,10,5
"A15203245C0100","15","20",3245,"C",1,0,1,578,60,24,163,NA,20,NA,78,10,5
"A15203251C0200","15","20",3251,"C",2,0,1,505,60,24,163,NA,20,NA,84,12,5
"A15203255C0100","15","20",3255,"C",1,0,1,676,60,24,163,NA,20,NA,88,13,5
"A15203272B0100","15","20",3272,"B",1,0,1,641,60,24,163,NA,20,NA,93,14,5
"A15203380B0100","15","20",3380,"B",1,0,1,508,60,24,163,NA,20,NA,104,15,5
"A15203428B0100","15","20",3428,"B",1,0,1,382,60,24,163,NA,20,NA,114,17,5
"A15203450C0100","15","20",3450,"C",1,0,1,621,60,24,163,NA,20,NA,116,17,5
"A15210211C0100","15","21",211,"C",1,0,1,575,9,28,164,NA,21,NA,99,16,5
"A15210216C0100","15","21",216,"C",1,0,3,735,9,28,164,NA,21,NA,100,16,5
"A15210217C0100","15","21",217,"C",1,0,1,585,9,28,164,NA,21,NA,101,16,5
"A15210458C0100","15","21",458,"C",1,0,2,538,15,28,164,NA,21,NA,90,15,5
"A15210467C0200","15","21",467,"C",2,0,1,641,15,28,164,NA,21,NA,80,13,5
"A15211953C0100","15","21",1953,"C",1,0,1,604,35,28,164,NA,21,NA,77,13,5
"A15211954B0100","15","21",1954,"B",1,0,3,398,35,28,164,NA,21,NA,78,13,5
"A15212151C0100","15","21",2151,"C",1,0,2,583,40,28,164,NA,21,NA,1,1,5
"A15212152C0200","15","21",2152,"C",2,0,2,625,40,28,164,NA,21,NA,2,1,5
"A15212154C0200","15","21",2154,"C",2,0,2,735,40,28,164,NA,21,NA,11,3,5
"A15213927C0100","15","21",3927,"C",1,0,2,694,69,28,164,NA,21,NA,75,12,5
"A15214468C0100","15","21",4468,"C",1,0,1,572,90,28,164,NA,21,NA,61,10,5
"A15214750C0100","15","21",4750,"C",1,0,1,614,104,28,164,NA,21,NA,48,9,5
"A15216126C0200","15","21",6126,"C",2,0,1,517,40,28,164,NA,21,NA,20,4,5
"A15216127C0100","15","21",6127,"C",1,0,1,670,40,28,164,NA,21,NA,22,5,5
"A15216140B0100","15","21",6140,"B",1,0,1,705,40,28,164,NA,21,NA,23,5,5
"A15216147C0100","15","21",6147,"C",1,0,1,662,40,28,164,NA,21,NA,25,5,5
"A15216152B0100","15","21",6152,"B",1,0,1,594,40,28,164,NA,21,NA,29,6,5
"A15216155B0100","15","21",6155,"B",1,0,1,604,40,28,164,NA,21,NA,30,6,5
"A15216158B0100","15","21",6158,"B",1,0,1,602,40,28,164,NA,21,NA,27,5,5
"A15222595C0100","15","22",2595,"C",1,0,1,744,58,29,165,NA,22,NA,26,4,5
"A15222746B0100","15","22",2746,"B",1,0,1,595,58,29,165,NA,22,NA,28,5,5
"A15222751C0100","15","22",2751,"C",1,0,1,427,58,29,165,NA,22,NA,42,7,5
"A15222753C0100","15","22",2753,"C",1,0,1,575,58,29,165,NA,22,NA,51,8,5
"A15222761C0300","15","22",2761,"C",3,0,1,719,58,29,165,NA,22,NA,56,9,5
"A15222764C0100","15","22",2764,"C",1,0,1,572,58,29,165,NA,22,NA,50,8,5
"A15222765C0100","15","22",2765,"C",1,0,1,599,58,29,165,NA,22,NA,49,8,5
"A15222768C0200","15","22",2768,"C",2,0,1,732,58,29,165,NA,22,NA,46,7,5
"A15222779C0200","15","22",2779,"C",2,0,1,679,58,29,165,NA,22,NA,57,9,5
"A15222791B0100","15","22",2791,"B",1,0,1,714,58,29,165,NA,22,NA,24,4,5
"A15222801C0100","15","22",2801,"C",1,0,1,735,58,32,165,NA,22,NA,81,13,5
"A15222801C0300","15","22",2801,"C",3,0,1,735,58,32,165,NA,22,NA,81,13,5
"A15222805C0300","15","22",2805,"C",3,0,1,648,58,32,165,NA,22,NA,65,10,5
"A15222814B0100","15","22",2814,"B",1,0,1,670,58,29,165,NA,22,NA,15,3,5
"A15222815C0100","15","22",2815,"C",1,0,1,623,58,29,165,NA,22,NA,9,2,5
"A15222821B0100","15","22",2821,"B",1,0,1,436,58,29,165,NA,22,NA,13,2,5
"A15222832B0100","15","22",2832,"B",1,0,1,347,58,32,165,NA,22,NA,78,12,5
"A15222837C0200","15","22",2837,"C",2,0,1,684,58,32,165,NA,22,NA,77,12,5
"A15222857B0100","15","22",2857,"B",1,0,1,553,58,29,165,NA,22,NA,3,1,5
"A15222888B0100","15","22",2888,"B",1,0,1,664,58,32,165,NA,22,NA,80,12,5
"A15222895C0100","15","22",2895,"C",1,0,1,681,58,32,165,NA,22,NA,88,14,5
"A15222908C0300","15","22",2908,"C",3,0,1,620,58,32,165,NA,22,NA,93,14,5
"A15222909C0300","15","22",2909,"C",3,0,1,576,58,32,165,NA,22,NA,95,15,5
"A15222910B0100","15","22",2910,"B",1,0,1,649,58,32,165,NA,22,NA,94,15,5
"A15222913C0300","15","22",2913,"C",3,0,1,644,58,32,165,NA,22,NA,99,15,5
"A15222959C0100","15","22",2959,"C",1,0,1,645,58,32,165,NA,22,NA,112,17,5
"A15223034C0400","15","22",3034,"C",4,0,3,675,58,32,165,NA,22,NA,132,20,5
"A15223035E0103","15","22",3035,"E",1,3,2,664,58,32,165,NA,22,NA,134,21,5
"A15232239C0100","15","23",2239,"C",1,0,2,630,44,4,166,NA,23,NA,97,16,5
"A15232239C0200","15","23",2239,"C",2,0,2,630,44,4,166,NA,23,NA,97,16,5
"A15232386C0300","15","23",2386,"C",3,0,1,633,52,4,166,NA,23,NA,28,5,5
"A15232387C0300","15","23",2387,"C",3,0,1,695,52,4,166,NA,23,NA,29,5,5
"A15232388C0500","15","23",2388,"C",5,0,1,648,52,4,166,NA,23,NA,34,6,5
"A15232390C0100","15","23",2390,"C",1,0,1,732,52,4,166,NA,23,NA,35,6,5
"A15232405C0200","15","23",2405,"C",2,0,3,619,52,4,166,NA,23,NA,9,2,5
"A15232406B0100","15","23",2406,"B",1,0,3,554,52,4,166,NA,23,NA,8,2,5
"A15232408C0200","15","23",2408,"C",2,0,1,712,52,4,166,NA,23,NA,13,2,5
"A15232417C0200","15","23",2417,"C",2,0,1,614,52,4,166,NA,23,NA,23,4,5
"A15232422B0100","15","23",2422,"B",1,0,3,575,52,4,166,NA,23,NA,20,3,5
"A15232424C0100","15","23",2424,"C",1,0,1,627,52,4,166,NA,23,NA,32,5,5
"A15232428C0200","15","23",2428,"C",2,0,1,617,52,4,166,NA,23,NA,38,6,5
"A15233828B0100","15","23",3828,"B",1,0,1,620,63,4,166,NA,23,NA,41,7,5
"A15233831C0300","15","23",3831,"C",3,0,2,591,63,4,166,NA,23,NA,42,7,5
"A15233845B0100","15","23",3845,"B",1,0,2,664,63,4,166,NA,23,NA,51,9,5
"A15233846C0200","15","23",3846,"C",2,0,1,697,63,4,166,NA,23,NA,55,9,5
