CLAVE_CASILLA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_FEDERAL,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CONSECUTIVO_MUESTRA,NUMERO_ARE,NUMERO_ZORE,CLAVE_CAE_F,CLAVE_VOE,CLAVE_DEOE,TIPO_SECCION,LISTA_NOMINAL,ID_MUNICIPIO,ID_DIST_LOC,ID_ESTRATO,ESTRATO
160513C0100,16,MICHOAC┴N,6,513,C,1,0,,,,,,,R,1297,34,12,,
160513B0100,16,MICHOAC┴N,6,513,B,1,0,,,,,,,R,1297,34,12,,
160514B0100,16,MICHOAC┴N,6,514,B,1,0,,,,,,,R,1499,34,12,,
160514C0100,16,MICHOAC┴N,6,514,C,1,0,,,,,,,R,1499,34,12,,
160517B0100,16,MICHOAC┴N,6,517,B,1,0,,,,,,,R,1856,34,12,,
160517C0100,16,MICHOAC┴N,6,517,C,1,0,,,,,,,R,1855,34,12,,
160521C0100,16,MICHOAC┴N,6,521,C,1,0,,,,,,,R,1631,34,12,,
160521C0200,16,MICHOAC┴N,6,521,C,2,0,,,,,,,R,1631,34,12,,
160521B0100,16,MICHOAC┴N,6,521,B,1,0,,,,,,,R,1632,34,12,,
160526B0100,16,MICHOAC┴N,6,526,B,1,0,,,,,,,M,2034,34,12,,
160527B0100,16,MICHOAC┴N,6,527,B,1,0,,,,,,,M,1414,34,12,,
160527C0100,16,MICHOAC┴N,6,527,C,1,0,,,,,,,M,1414,34,12,,
160545C0100,16,MICHOAC┴N,6,545,C,1,0,,,,,,,M,1699,34,12,,
160545B0100,16,MICHOAC┴N,6,545,B,1,0,,,,,,,M,1699,34,12,,
160546B0100,16,MICHOAC┴N,6,546,B,1,0,,,,,,,M,1562,34,12,,
160546C0100,16,MICHOAC┴N,6,546,C,1,0,,,,,,,M,1561,34,12,,
160549B0100,16,MICHOAC┴N,6,549,B,1,0,,,,,,,M,2122,34,12,,
160549C0100,16,MICHOAC┴N,6,549,C,1,0,,,,,,,M,2122,34,12,,
160665C0100,16,MICHOAC┴N,6,665,C,1,0,,,,,,,M,1998,41,12,,
160665B0100,16,MICHOAC┴N,6,665,B,1,0,,,,,,,M,1999,41,12,,
160669B0100,16,MICHOAC┴N,6,669,B,1,0,,,,,,,M,1932,41,12,,
160669C0100,16,MICHOAC┴N,6,669,C,1,0,,,,,,,M,1931,41,12,,
160672C0100,16,MICHOAC┴N,6,672,C,1,0,,,,,,,R,1113,41,12,,
160672B0100,16,MICHOAC┴N,6,672,B,1,0,,,,,,,R,1113,41,12,,
160885C0100,16,MICHOAC┴N,6,885,C,1,0,,,,,,,M,1904,52,3,,
160885B0100,16,MICHOAC┴N,6,885,B,1,0,,,,,,,M,1905,52,3,,
160886C0100,16,MICHOAC┴N,6,886,C,1,0,,,,,,,U,1442,52,3,,
160886B0100,16,MICHOAC┴N,6,886,B,1,0,,,,,,,U,1443,52,3,,
160891B0100,16,MICHOAC┴N,6,891,B,1,0,,,,,,,U,1102,52,3,,
160891C0100,16,MICHOAC┴N,6,891,C,1,0,,,,,,,U,1101,52,3,,
160893C0100,16,MICHOAC┴N,6,893,C,1,0,,,,,,,U,1890,52,3,,
160893B0100,16,MICHOAC┴N,6,893,B,1,0,,,,,,,U,1890,52,3,,
160894C0100,16,MICHOAC┴N,6,894,C,1,0,,,,,,,M,2054,52,3,,
160894B0100,16,MICHOAC┴N,6,894,B,1,0,,,,,,,M,2055,52,3,,
160895C0100,16,MICHOAC┴N,6,895,C,1,0,,,,,,,U,1232,52,3,,
160895B0100,16,MICHOAC┴N,6,895,B,1,0,,,,,,,U,1232,52,3,,
160896B0100,16,MICHOAC┴N,6,896,B,1,0,,,,,,,U,1368,52,3,,
160896C0100,16,MICHOAC┴N,6,896,C,1,0,,,,,,,U,1367,52,3,,
160898B0100,16,MICHOAC┴N,6,898,B,1,0,,,,,,,M,1607,52,3,,
160898C0100,16,MICHOAC┴N,6,898,C,1,0,,,,,,,M,1606,52,3,,
160899B0100,16,MICHOAC┴N,6,899,B,1,0,,,,,,,U,1056,52,3,,
160899C0100,16,MICHOAC┴N,6,899,C,1,0,,,,,,,U,1056,52,3,,
160901B0100,16,MICHOAC┴N,6,901,B,1,0,,,,,,,M,1638,52,3,,
160901C0100,16,MICHOAC┴N,6,901,C,1,0,,,,,,,M,1637,52,3,,
160903B0100,16,MICHOAC┴N,6,903,B,1,0,,,,,,,R,1322,52,3,,
160903C0100,16,MICHOAC┴N,6,903,C,1,0,,,,,,,R,1322,52,3,,
160904B0100,16,MICHOAC┴N,6,904,B,1,0,,,,,,,R,1779,52,3,,
160904C0100,16,MICHOAC┴N,6,904,C,1,0,,,,,,,R,1779,52,3,,
160911B0100,16,MICHOAC┴N,6,911,B,1,0,,,,,,,R,1798,52,3,,
160911C0100,16,MICHOAC┴N,6,911,C,1,0,,,,,,,R,1797,52,3,,
160912B0100,16,MICHOAC┴N,6,912,B,1,0,,,,,,,R,1693,52,3,,
160912C0100,16,MICHOAC┴N,6,912,C,1,0,,,,,,,R,1693,52,3,,
160914B0100,16,MICHOAC┴N,6,914,B,1,0,,,,,,,R,1828,52,3,,
160914C0100,16,MICHOAC┴N,6,914,C,1,0,,,,,,,R,1827,52,3,,
160915C0100,16,MICHOAC┴N,6,915,C,1,0,,,,,,,R,1600,52,3,,
160915B0100,16,MICHOAC┴N,6,915,B,1,0,,,,,,,R,1601,52,3,,
160922B0100,16,MICHOAC┴N,6,922,B,1,0,,,,,,,R,1913,52,3,,
160922C0100,16,MICHOAC┴N,6,922,C,1,0,,,,,,,R,1913,52,3,,
160924B0100,16,MICHOAC┴N,6,924,B,1,0,,,,,,,R,2137,52,3,,
160924C0100,16,MICHOAC┴N,6,924,C,1,0,,,,,,,R,2136,52,3,,
160928B0100,16,MICHOAC┴N,6,928,B,1,0,,,,,,,U,1578,52,3,,
160928C0100,16,MICHOAC┴N,6,928,C,1,0,,,,,,,U,1577,52,3,,
160928C0200,16,MICHOAC┴N,6,928,C,2,0,,,,,,,U,1577,52,3,,
161647C0100,16,MICHOAC┴N,6,1647,C,1,0,,,,,,,M,1728,73,12,,
161647B0100,16,MICHOAC┴N,6,1647,B,1,0,,,,,,,M,1729,73,12,,
161650B0100,16,MICHOAC┴N,6,1650,B,1,0,,,,,,,M,1967,73,12,,
161650C0100,16,MICHOAC┴N,6,1650,C,1,0,,,,,,,M,1967,73,12,,
161656C0100,16,MICHOAC┴N,6,1656,C,1,0,,,,,,,R,1562,73,12,,
161656B0100,16,MICHOAC┴N,6,1656,B,1,0,,,,,,,R,1563,73,12,,
161822C0100,16,MICHOAC┴N,6,1822,C,1,0,,,,,,,M,1456,81,3,,
161822B0100,16,MICHOAC┴N,6,1822,B,1,0,,,,,,,M,1457,81,3,,
161824B0100,16,MICHOAC┴N,6,1824,B,1,0,,,,,,,R,1167,81,3,,
161824C0100,16,MICHOAC┴N,6,1824,C,1,0,,,,,,,R,1167,81,3,,
161825B0100,16,MICHOAC┴N,6,1825,B,1,0,,,,,,,R,1730,81,3,,
161825C0100,16,MICHOAC┴N,6,1825,C,1,0,,,,,,,R,1729,81,3,,
161827C0100,16,MICHOAC┴N,6,1827,C,1,0,,,,,,,R,1856,81,3,,
161827B0100,16,MICHOAC┴N,6,1827,B,1,0,,,,,,,R,1857,81,3,,
161828C0100,16,MICHOAC┴N,6,1828,C,1,0,,,,,,,R,1575,81,3,,
161828B0100,16,MICHOAC┴N,6,1828,B,1,0,,,,,,,R,1575,81,3,,
162025B0100,16,MICHOAC┴N,6,2025,B,1,0,,,,,,,M,1868,94,3,,
162025C0100,16,MICHOAC┴N,6,2025,C,1,0,,,,,,,M,1868,94,3,,
162026B0100,16,MICHOAC┴N,6,2026,B,1,0,,,,,,,M,2002,94,3,,
162026C0100,16,MICHOAC┴N,6,2026,C,1,0,,,,,,,M,2002,94,3,,
162029C0100,16,MICHOAC┴N,6,2029,C,1,0,,,,,,,R,1962,94,3,,
162029B0100,16,MICHOAC┴N,6,2029,B,1,0,,,,,,,R,1963,94,3,,
162033C0100,16,MICHOAC┴N,6,2033,C,1,0,,,,,,,R,1876,94,3,,
162033B0100,16,MICHOAC┴N,6,2033,B,1,0,,,,,,,R,1876,94,3,,
162037C0100,16,MICHOAC┴N,6,2037,C,1,0,,,,,,,R,1854,94,3,,
162037B0100,16,MICHOAC┴N,6,2037,B,1,0,,,,,,,R,1855,94,3,,
162038B0100,16,MICHOAC┴N,6,2038,B,1,0,,,,,,,R,1069,94,3,,
162038C0100,16,MICHOAC┴N,6,2038,C,1,0,,,,,,,R,1068,94,3,,
162538C0100,16,MICHOAC┴N,6,2538,C,1,0,,,,,,,U,2132,111,12,,
162538B0100,16,MICHOAC┴N,6,2538,B,1,0,,,,,,,U,2133,111,12,,
162541C0100,16,MICHOAC┴N,6,2541,C,1,0,,,,,,,U,1805,111,12,,
162541B0100,16,MICHOAC┴N,6,2541,B,1,0,,,,,,,U,1805,111,12,,
162544C0100,16,MICHOAC┴N,6,2544,C,1,0,,,,,,,U,1481,111,12,,
162544B0100,16,MICHOAC┴N,6,2544,B,1,0,,,,,,,U,1482,111,12,,
162545C0100,16,MICHOAC┴N,6,2545,C,1,0,,,,,,,U,1951,111,12,,
162545B0100,16,MICHOAC┴N,6,2545,B,1,0,,,,,,,U,1951,111,12,,
162549B0100,16,MICHOAC┴N,6,2549,B,1,0,,,,,,,R,1750,111,12,,
162549C0100,16,MICHOAC┴N,6,2549,C,1,0,,,,,,,R,1749,111,12,,
162550B0100,16,MICHOAC┴N,6,2550,B,1,0,,,,,,,R,1308,111,12,,
162550C0100,16,MICHOAC┴N,6,2550,C,1,0,,,,,,,R,1308,111,12,,
162553B0100,16,MICHOAC┴N,6,2553,B,1,0,,,,,,,M,1307,111,12,,
162553C0100,16,MICHOAC┴N,6,2553,C,1,0,,,,,,,M,1306,111,12,,
162556B0100,16,MICHOAC┴N,6,2556,B,1,0,,,,,,,M,1074,111,12,,
162556C0100,16,MICHOAC┴N,6,2556,C,1,0,,,,,,,M,1074,111,12,,
162559C0100,16,MICHOAC┴N,6,2559,C,1,0,,,,,,,M,2068,111,12,,
162559B0100,16,MICHOAC┴N,6,2559,B,1,0,,,,,,,M,2068,111,12,,
162560B0100,16,MICHOAC┴N,6,2560,B,1,0,,,,,,,M,1891,111,12,,
162560C0100,16,MICHOAC┴N,6,2560,C,1,0,,,,,,,M,1890,111,12,,
162564C0100,16,MICHOAC┴N,6,2564,C,1,0,,,,,,,R,1785,111,12,,
162564C0200,16,MICHOAC┴N,6,2564,C,2,0,,,,,,,R,1785,111,12,,
162564B0100,16,MICHOAC┴N,6,2564,B,1,0,,,,,,,R,1786,111,12,,
160259B0100,16,MICHOAC┴N,7,259,B,1,0,,,,,,,U,1927,16,5,,
160259C0100,16,MICHOAC┴N,7,259,C,1,0,,,,,,,U,1927,16,5,,
160263C0100,16,MICHOAC┴N,7,263,C,1,0,,,,,,,U,1965,16,5,,
160263B0100,16,MICHOAC┴N,7,263,B,1,0,,,,,,,U,1965,16,5,,
160267C0100,16,MICHOAC┴N,7,267,C,1,0,,,,,,,R,1276,16,5,,
160267B0100,16,MICHOAC┴N,7,267,B,1,0,,,,,,,R,1276,16,5,,
160270C0100,16,MICHOAC┴N,7,270,C,1,0,,,,,,,R,1823,16,5,,
160270B0100,16,MICHOAC┴N,7,270,B,1,0,,,,,,,R,1824,16,5,,
160278C0100,16,MICHOAC┴N,7,278,C,1,0,,,,,,,U,1145,16,5,,
160278B0100,16,MICHOAC┴N,7,278,B,1,0,,,,,,,U,1145,16,5,,
160282B0100,16,MICHOAC┴N,7,282,B,1,0,,,,,,,R,1272,16,5,,
160282C0100,16,MICHOAC┴N,7,282,C,1,0,,,,,,,R,1271,16,5,,
160341B0100,16,MICHOAC┴N,7,341,B,1,0,,,,,,,U,1601,21,5,,
160341C0200,16,MICHOAC┴N,7,341,C,2,0,,,,,,,U,1600,21,5,,
160341C0100,16,MICHOAC┴N,7,341,C,1,0,,,,,,,U,1600,21,5,,
160345B0100,16,MICHOAC┴N,7,345,B,1,0,,,,,,,U,1653,21,5,,
160345C0100,16,MICHOAC┴N,7,345,C,1,0,,,,,,,U,1653,21,5,,
160345C0200,16,MICHOAC┴N,7,345,C,2,0,,,,,,,U,1653,21,5,,
160378B0100,16,MICHOAC┴N,7,378,B,1,0,,,,,,,U,1318,24,5,,
160378C0100,16,MICHOAC┴N,7,378,C,1,0,,,,,,,U,1318,24,5,,
160381C0100,16,MICHOAC┴N,7,381,C,1,0,,,,,,,U,1284,25,5,,
160381B0100,16,MICHOAC┴N,7,381,B,1,0,,,,,,,U,1284,25,5,,
160384C0200,16,MICHOAC┴N,7,384,C,2,0,,,,,,,U,1464,25,5,,
160384C0100,16,MICHOAC┴N,7,384,C,1,0,,,,,,,U,1465,25,5,,
160384B0100,16,MICHOAC┴N,7,384,B,1,0,,,,,,,U,1465,25,5,,
160386B0100,16,MICHOAC┴N,7,386,B,1,0,,,,,,,U,1829,25,5,,
160386C0100,16,MICHOAC┴N,7,386,C,1,0,,,,,,,U,1829,25,5,,
160386C0200,16,MICHOAC┴N,7,386,C,2,0,,,,,,,U,1829,25,5,,
160388C0200,16,MICHOAC┴N,7,388,C,2,0,,,,,,,U,1869,25,5,,
160388C0100,16,MICHOAC┴N,7,388,C,1,0,,,,,,,U,1869,25,5,,
160388B0100,16,MICHOAC┴N,7,388,B,1,0,,,,,,,U,1870,25,5,,
160389B0100,16,MICHOAC┴N,7,389,B,1,0,,,,,,,U,1878,25,5,,
160389C0200,16,MICHOAC┴N,7,389,C,2,0,,,,,,,U,1877,25,5,,
160389C0100,16,MICHOAC┴N,7,389,C,1,0,,,,,,,U,1877,25,5,,
160394B0100,16,MICHOAC┴N,7,394,B,1,0,,,,,,,R,1581,25,5,,
160394C0100,16,MICHOAC┴N,7,394,C,1,0,,,,,,,R,1581,25,5,,
160395B0100,16,MICHOAC┴N,7,395,B,1,0,,,,,,,R,1625,25,5,,
160395C0100,16,MICHOAC┴N,7,395,C,1,0,,,,,,,R,1625,25,5,,
160457B0100,16,MICHOAC┴N,7,457,B,1,0,,,,,,,M,1939,32,5,,
160457C0100,16,MICHOAC┴N,7,457,C,1,0,,,,,,,M,1938,32,5,,
160461C0100,16,MICHOAC┴N,7,461,C,1,0,,,,,,,R,1197,32,5,,
160461B0100,16,MICHOAC┴N,7,461,B,1,0,,,,,,,R,1197,32,5,,
160464C0100,16,MICHOAC┴N,7,464,C,1,0,,,,,,,R,1170,32,5,,
160464B0100,16,MICHOAC┴N,7,464,B,1,0,,,,,,,R,1171,32,5,,
160465B0100,16,MICHOAC┴N,7,465,B,1,0,,,,,,,R,1659,32,5,,
160465C0100,16,MICHOAC┴N,7,465,C,1,0,,,,,,,R,1659,32,5,,
160687C0100,16,MICHOAC┴N,7,687,C,1,0,,,,,,,U,1925,43,7,,
160687B0100,16,MICHOAC┴N,7,687,B,1,0,,,,,,,U,1925,43,7,,
160688C0100,16,MICHOAC┴N,7,688,C,1,0,,,,,,,M,1876,43,7,,
160688C0200,16,MICHOAC┴N,7,688,C,2,0,,,,,,,M,1875,43,7,,
160688B0100,16,MICHOAC┴N,7,688,B,1,0,,,,,,,M,1876,43,7,,
160690B0100,16,MICHOAC┴N,7,690,B,1,0,,,,,,,U,1556,43,7,,
160690C0100,16,MICHOAC┴N,7,690,C,1,0,,,,,,,U,1555,43,7,,
160698C0200,16,MICHOAC┴N,7,698,C,2,0,,,,,,,M,1917,43,7,,
160698B0100,16,MICHOAC┴N,7,698,B,1,0,,,,,,,M,1918,43,7,,
160698C0100,16,MICHOAC┴N,7,698,C,1,0,,,,,,,M,1917,43,7,,
160700C0100,16,MICHOAC┴N,7,700,C,1,0,,,,,,,U,1750,43,7,,
160700B0100,16,MICHOAC┴N,7,700,B,1,0,,,,,,,U,1751,43,7,,
160701C0200,16,MICHOAC┴N,7,701,C,2,0,,,,,,,U,1826,43,7,,
160701C0100,16,MICHOAC┴N,7,701,C,1,0,,,,,,,U,1827,43,7,,
160701B0100,16,MICHOAC┴N,7,701,B,1,0,,,,,,,U,1827,43,7,,
160703B0100,16,MICHOAC┴N,7,703,B,1,0,,,,,,,M,2118,43,7,,
160703C0100,16,MICHOAC┴N,7,703,C,1,0,,,,,,,M,2117,43,7,,
160703C0400,16,MICHOAC┴N,7,703,C,4,0,,,,,,,M,2117,43,7,,
160703C0200,16,MICHOAC┴N,7,703,C,2,0,,,,,,,M,2117,43,7,,
160703C0300,16,MICHOAC┴N,7,703,C,3,0,,,,,,,M,2117,43,7,,
160705C0100,16,MICHOAC┴N,7,705,C,1,0,,,,,,,U,1742,43,7,,
